"","Epi0","Epi4","Epi7","Epi16","Epi21","Epi31","Epi92","Epi183","Meso0","Meso4","Meso7","Meso16","Meso21","Meso31","Meso92","Meso183","Bathy0","Bathy4","Bathy7","Bathy16","Bathy21","Bathy31","Bathy92","Bathy183"
"Bacteria_Proteobacteria_NA_NA_NA_NA.5",0,0,0,0,0,0,5.88235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Owenweeksia.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,0,0
"Bacteria_Chloroflexi_SAR202_clade_NA_NA_NA.3",0,0,0,0,0,0,0,0,6.0714285715,0,0,0,0,0,0,0,8.214285715,0.7142857145,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.37",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,18.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.28",0,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.29",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.17",0,0,0,0,5.5,0,0,0,15,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Bordetella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.333333335
"Bacteria_Gemmatimonadetes_Gemmatimonadetes_BD2.11_terrestrial_group_NA_NA.2",0,0,0,0,0,0,0,0,2.9411764705,0,0,0,0,0,0,0,5.294117645,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.44",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.30",0,0,0,7.5,5,0,7.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina.4",0,0,0,0,0,0,3.2258064515,6.451612905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Psychroserpens.1",0,0,0,0,0,0,5.97222222,2.361111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Nitrospinaceae_Nitrospina.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21212121,0,0,0,0,0,0,0,2.878787879
"Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_Marinoscillum.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.172413795,0,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_OM190_NA_NA_NA.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.45",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_Planctomycetacia_Planctomycetales_Planctomycetaceae_Blastopirellula",0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,5,3.5,0,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_NS5_marine_group.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.194444445
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_NA.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451612903,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.46",0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.34",5.96153846,0,0,0,0,0,0,0,1.730769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.31",0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Sneathiellales_Sneathiellaceae_Sneathiella.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Profundibacterium",0,0,0,0,0,0,6.25,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0
"Bacteria_Chloroflexi_SAR202_clade_NA_NA_NA.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.47",0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.35",0,0,0,0,0,0,0,0,0,0,0,0,0,3.269230769,3.461538462,0,0,0,0,0,0,5.576923075,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_JTB255_marine_benthic_group_NA.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818181818,0,0,0,0,0,0,2.0454545455
"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_JTB255_marine_benthic_group_NA.4",0,0,0,0,0,0,0,12.272727271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.32",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.48",0,0,0,0,0,0,0,4,9.5,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_NA.6",0,0,0,0,0,0,0,8.548387095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.33",0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Owenweeksia.10",0,0,0,0,0,0,5.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.49",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_OM190_NA_NA_NA.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30612245
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_NA.7",0,0,0,0,0,0,0,8.22580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Atribacteria_NA_NA_NA_NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.51",0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.34",0,0,0,0,0,11.5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_Sva0996_marine_group_NA.3",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4.6666666665,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.52",0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.53",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Fluviicola.7",0,0,0,0,7.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.20",0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Dokdonia",0,0,0,0,0,0,1,6.833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_AEGEAN.169_marine_group.8",0,0,2.222222222,0,0,0,0,0,6.48148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.55",0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.56",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.57",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.58",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.41",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Arctic97B.4_marine_group_NA_NA_NA.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3749999985,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.60",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.42",0,0,0,7,2.5,8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_JL.ETNP.F27",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,2
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.61",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Porticoccaceae_Porticoccus.7",0,0,0,0,0,0,0,0,0,0,0,0,0,7.096774195,0,0,0,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.37",0,0,0,0,0,0,8.26923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.43",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_vadinHA49_NA_NA_NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.315789475
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.63",0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.45",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_NA.10",0,0,0,0,0,0,0.5555555555,7.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiales_Incertae_Sedis_Candidatus_Captivus",0,0,0,0,0,0,0,0,0,0,0,0,0,6.85185185,1.851851852,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Deltaproteobacteria_SAR324_clade.Marine_group_B._NA_NA.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.35",0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.65",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.41",0,0,0,0,0,0,0,0,2.1153846155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.36",0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_SAR116_clade_NA.3",0,5.185185185,0,0,2.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.24",0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.47",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Opitutae_MB11C04_marine_group_NA_NA.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.37",0,0,0,9.5,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Erythrobacteraceae_Erythrobacter.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57142857
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.25",0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Mitochondria_NA.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85185185,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.70",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.26",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.44",0,0,0,0,0,0,6.923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.73",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.76",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.77",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3.5,1.5,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_AEGEAN.169_marine_group.9",6.48148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_OM190_NA_NA_NA.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.78",11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.79",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingorhabdus.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
"Bacteria_Actinobacteria_Actinobacteria_Propionibacteriales_Propionibacteriaceae_Propionibacterium.1",0,0,0,0,0,6.346153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.81",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"Bacteria_Verrucomicrobia_Opitutae_MB11C04_marine_group_NA_NA.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.923076923,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Sneathiellales_Sneathiellaceae_Sneathiella.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Hyphomonadaceae_Algimonas",0,0,0,0,0,0,0,11.07142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.40",0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Chloroflexi_SAR202_clade_NA_NA_NA.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285715,0,0,0,0,0,0,0,0
"Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_Sva0996_marine_group_NA.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Algibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.83",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_OM190_NA_NA_NA.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05263158,0,0,0,0,0,0,0,1.842105263
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Filomicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,11.5
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.84",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Cyanobacteria_Chloroplast_NA_NA_NA.49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiella",6.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
