EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  18HU20160430, AR07W,252,1,433999,18,2,20160518,644,52.8728,-51.5063,1650,59.1,-1.0346,33.582,2,-999,9,315.4,2,-999,9,7.69,6,5.75,6,0.1,6,0.83,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,252,1,434000,19,2,20160518,644,52.8728,-51.5063,1650,50,-1.2542,33.4961,2,33.5097,2,316.3,2,329.3,2,7.69,6,7.01,6,0.09,6,0.82,6,-999,9,2.973,2,2.848,3,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,252,1,434001,20,2,20160518,645,52.8728,-51.5063,1650,40,-0.9743,33.3828,2,-999,9,323.1,2,-999,9,7.61,6,5.11,6,0.09,6,0.8,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,252,1,434002,21,2,20160518,646,52.8728,-51.5063,1650,29.3,-0.0608,33.2164,2,33.2353,2,336.6,2,350.9,2,7.15,6,4.35,6,0.11,6,0.7,6,-999,9,3.036,2,3.372,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,252,1,434003,22,2,20160518,647,52.8728,-51.5063,1650,19.9,-0.1084,33.1083,2,33.1095,2,341.3,2,-999,9,7.29,6,4.09,6,0.1,6,0.7,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,252,1,434004,23,2,20160518,647,52.8728,-51.5063,1650,11,-0.0574,32.9235,2,-999,9,351.8,2,367.5,2,7.06,6,3.1,6,0.11,6,0.66,6,-999,9,3.178,2,3.705,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,252,1,434005,24,2,20160518,648,52.8728,-51.5063,1650,3.2,0.0457,32.3081,2,-999,9,409.9,2,421.5,3,1.34,6,1.06,6,0.06,6,0.31,6,-999,9,3.218,2,3.699,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,255,1,434006,1,2,20160521,417,41.4137,-60.6642,4505,4717.5,2.201,34.8753,2,-999,9,244,2,261.9,2,37.43,6,19.22,6,0.03,6,1.37,6,-999,9,0.425,2,0.298,2,2189.3,2,2335,2,7.74,2,25
  18HU20160430, AR07W,255,1,434007,2,2,20160521,419,41.4137,-60.6642,4505,4652.1,2.1998,34.8764,2,-999,9,244.9,2,261.9,2,36.4,6,18.87,6,0.03,6,1.35,6,-999,9,0.465,2,0.388,2,2189.2,2,2335.6,2,7.737,2,25
  18HU20160430, AR07W,255,1,434008,3,2,20160521,422,41.4137,-60.6642,4505,4499.5,2.2289,34.8828,2,-999,9,250,2,266.9,2,31.09,6,17.94,6,0.03,6,1.28,6,-999,9,0.642,2,0.375,2,2182.2,2,2327.3,2,7.734,2,25
  18HU20160430, AR07W,255,1,434009,4,2,20160521,425,41.4137,-60.6642,4505,4350.9,2.2343,34.8856,2,-999,9,251.9,2,269.3,2,29.04,6,17.59,6,0.02,6,1.26,6,-999,9,0.745,2,0.472,2,2179.4,2,2327.7,2,7.743,2,25
  18HU20160430, AR07W,255,1,434010,5,2,20160521,429,41.4137,-60.6642,4505,4151.2,2.2326,34.8861,2,-999,9,250.7,2,267.6,6,29.96,6,17.83,6,0.03,6,1.27,6,-999,9,0.641,2,0.433,2,2179.7,2,2325.4,2,7.744,2,25
  18HU20160430, AR07W,255,1,434011,6,2,20160521,433,41.4137,-60.6642,4505,3950.4,2.2489,34.8889,2,-999,9,251.5,2,266.6,2,28.64,6,17.64,6,0.03,6,1.25,6,-999,9,0.645,2,0.4,2,2177.1,2,2322.6,2,7.741,2,25
  18HU20160430, AR07W,255,1,434012,7,2,20160521,437,41.4137,-60.6642,4505,3749,2.2945,34.894,2,-999,9,253.2,2,270.6,2,26,6,17.24,6,0.02,6,1.22,6,-999,9,0.689,2,0.47,2,2173.7,2,2323.8,2,7.741,2,25
  18HU20160430, AR07W,255,1,434013,8,2,20160521,441,41.4137,-60.6642,4505,3470,2.4099,34.9024,2,-999,9,253.1,2,269.6,2,24.28,6,17.35,6,0.02,6,1.22,6,-999,9,0.6,2,0.338,2,2170.9,2,2319.4,2,7.746,2,25
  18HU20160430, AR07W,255,1,434014,9,2,20160521,446,41.4137,-60.6642,4505,3181,2.6019,34.9143,2,-999,9,253.2,2,269.9,2,21.27,6,16.96,6,0.02,6,1.19,6,-999,9,0.658,2,0.433,2,2169.9,2,2316.2,2,7.75,2,25
  18HU20160430, AR07W,255,1,434015,10,2,20160521,451,41.4137,-60.6642,4505,2881.3,2.8361,34.9271,2,-999,9,251,2,267.6,2,20.06,6,16.99,6,0.02,6,1.19,6,-999,9,0.577,2,0.431,2,2165.6,2,2319.1,2,7.75,2,25
  18HU20160430, AR07W,255,1,434016,11,2,20160521,456,41.4137,-60.6642,4505,2569.8,3.0827,34.9383,2,-999,9,250.4,2,266.4,2,18.21,6,17,6,0.02,6,1.19,6,-999,9,0.624,2,0.326,2,2166.6,2,2314.7,2,7.748,2,25
  18HU20160430, AR07W,255,1,434017,12,2,20160521,501,41.4137,-60.6642,4505,2279.7,3.2767,34.9403,2,-999,9,251.6,2,268,2,15.72,6,16.73,6,0.02,6,1.17,6,-999,9,0.808,2,0.34,2,2165.4,2,2308.3,2,7.746,2,25
  18HU20160430, AR07W,255,1,434018,13,2,20160521,505,41.4137,-60.6642,4505,2000.3,3.4617,34.9433,2,-999,9,251.9,2,267.4,2,14.16,6,16.73,6,0.03,6,1.16,6,-999,9,0.985,2,0.386,2,2163.5,2,2309.8,2,7.743,2,25
  18HU20160430, AR07W,255,1,434019,14,2,20160521,510,41.4137,-60.6642,4505,1712.8,3.7526,34.9567,2,-999,9,250.1,2,264.5,2,13.01,6,16.77,6,0.04,6,1.16,6,-999,9,1.09,2,0.576,2,2165,2,2307.7,2,7.74,2,25
  18HU20160430, AR07W,255,1,434020,15,2,20160521,514,41.4137,-60.6642,4505,1451.7,4.0137,34.9693,2,-999,9,247.4,2,261.2,2,12.2,6,16.68,6,0.03,6,1.16,6,-999,9,1.254,2,0.659,2,2166.1,2,2308.6,2,7.737,2,25
  18HU20160430, AR07W,255,1,434021,16,2,20160521,518,41.4137,-60.6642,4505,1200.1,4.1575,34.9605,2,-999,9,249.4,2,263.5,2,11.14,6,16.59,6,0.03,6,1.14,6,-999,9,1.582,2,0.963,2,2168.5,2,2306.2,2,7.726,2,25
  18HU20160430, AR07W,255,1,434022,17,2,20160521,522,41.4137,-60.6642,4505,960.6,4.509,34.9782,2,-999,9,244.4,2,256.9,2,11.37,6,16.79,6,0.01,6,1.12,6,-999,9,1.662,2,1.298,2,2169.5,2,2311.1,2,7.723,2,25
  18HU20160430, AR07W,255,1,434023,18,2,20160521,526,41.4137,-60.6642,4505,730.1,5.2297,35.0152,2,-999,9,223.1,2,233.9,2,11.69,6,17.94,6,0.02,6,1.21,6,-999,9,1.415,2,1.003,2,2176.8,2,2314.9,2,7.713,2,25
  18HU20160430, AR07W,255,1,434024,19,2,20160521,529,41.4137,-60.6642,4505,515.1,7.0646,35.0907,2,-999,9,174.1,2,182.1,2,13.56,6,21.31,6,0.02,6,1.41,6,-999,9,0.943,2,0.706,2,2188.6,2,2320.3,2,7.691,2,25
  18HU20160430, AR07W,255,1,434025,20,2,20160521,532,41.4137,-60.6642,4505,351.6,9.7662,35.2374,2,-999,9,135.9,2,142.7,3,12.73,6,22.27,6,0.03,6,1.44,6,-999,9,0.846,2,0.815,2,2193.1,2,2321.6,2,7.698,2,25
  18HU20160430, AR07W,255,1,434026,21,2,20160521,535,41.4137,-60.6642,4505,195.2,13.0936,35.5915,2,-999,9,174.1,2,184.6,2,6.29,6,12.99,6,0.03,6,0.84,6,-999,9,1.314,2,1.625,2,2155.5,2,2343.1,2,7.825,2,25
  18HU20160430, AR07W,255,1,434027,22,2,20160521,537,41.4137,-60.6642,4505,100.4,14.829,35.7968,2,-999,9,187,2,199,2,3.1,6,6.76,6,0.04,6,0.54,6,-999,9,1.413,2,1.699,2,2136.3,2,2358,2,7.891,2,25
  18HU20160430, AR07W,255,1,434028,23,2,20160521,538,41.4137,-60.6642,4505,50.4,13.5861,35.1486,2,-999,9,219.7,2,233.4,2,2.39,6,4.04,6,0.16,6,0.44,6,-999,9,1.626,2,1.963,2,2108.8,2,2326.1,2,7.899,2,25
  18HU20160430, AR07W,255,1,434029,24,2,20160521,539,41.4137,-60.6642,4505,2.9,16.4989,35.6264,2,-999,9,233.4,2,248,2,0.31,6,1.82,6,0.06,6,0.07,6,-999,9,1.462,2,1.907,2,2071.4,2,2351.2,2,8.004,2,25
  18HU20160430, AR07W,258,1,434035,1,2,20160521,1040,41.7767,-60.9068,4700,4512.6,2.189,34.8776,2,-999,9,245.2,2,262.9,2,35.59,6,18.39,6,0.04,6,1.31,6,0.12,2,0.506,2,0.34,2,2185.9,2,2333.3,2,7.743,2,25
  18HU20160430, AR07W,258,1,434036,2,2,20160521,1043,41.7767,-60.9068,4700,4449.9,2.1826,34.8777,2,-999,9,245.5,2,263.8,2,35.28,6,18.28,6,0.05,6,1.32,6,0.18,2,0.515,2,0.427,2,2186.2,2,2331.8,2,7.741,2,25
  18HU20160430, AR07W,258,1,434037,3,2,20160521,1044,41.7767,-60.9068,4700,4399.8,2.1966,34.8809,2,-999,9,248.7,2,266.1,2,32.31,6,17.57,6,0.03,6,1.28,6,0.04,2,0.64,2,0.454,2,2181.1,2,2329.3,2,7.742,2,25
  18HU20160430, AR07W,258,1,434038,4,2,20160521,1046,41.7767,-60.9068,4700,4349.9,2.2099,34.8839,2,-999,9,250.6,2,268.6,2,30.16,6,17.2,6,0.05,6,1.25,6,0.09,6,0.741,2,0.524,2,2179.6,2,2324.9,2,7.741,2,25
  18HU20160430, AR07W,258,1,434039,5,2,20160521,1050,41.7767,-60.9068,4700,4147.7,2.2263,34.8881,2,-999,9,254,2,271.3,2,26.67,6,16.58,6,0.02,6,1.23,6,0.02,2,0.887,2,0.646,2,2175.7,2,2323.1,2,7.745,2,25
  18HU20160430, AR07W,258,1,434040,6,2,20160521,1053,41.7767,-60.9068,4700,3949.9,2.2495,34.8916,2,-999,9,255.2,2,273.2,2,25.15,6,16.32,6,0.02,6,1.19,6,0.24,2,0.902,2,0.589,2,2175.4,2,2321,2,7.743,2,25
  18HU20160430, AR07W,258,1,434041,7,2,20160521,1057,41.7767,-60.9068,4700,3750.6,2.2842,34.8941,2,-999,9,254.3,2,272.1,2,24.84,6,16.38,6,0.05,6,1.2,6,0.21,2,0.799,2,0.491,2,2172.9,2,2320.1,2,7.746,2,25
  18HU20160430, AR07W,258,1,434042,8,2,20160521,1101,41.7767,-60.9068,4700,3469.7,2.3958,34.9021,2,-999,9,256,2,273.3,2,21.87,6,15.99,6,0.03,6,1.17,6,0.15,2,0.86,2,0.511,2,2168.5,2,2315.7,2,7.745,2,25
  18HU20160430, AR07W,258,1,434043,9,2,20160521,1105,41.7767,-60.9068,4700,3179.3,2.6111,34.9136,2,-999,9,254.6,2,272.3,2,19.41,6,15.97,6,0.02,6,1.12,6,-999,9,0.851,2,0.475,2,2165.9,2,2315,2,7.746,2,25
  18HU20160430, AR07W,258,1,434044,10,2,20160521,1110,41.7767,-60.9068,4700,2879.5,2.8396,34.9266,2,-999,9,251.9,2,268,2,19.54,6,16.33,6,0.04,6,1.17,6,0.04,2,0.648,2,0.352,2,2167,2,2317.1,2,7.751,2,25
  18HU20160430, AR07W,258,1,434045,11,2,20160521,1114,41.7767,-60.9068,4700,2570,3.0688,34.9341,2,-999,9,252.4,2,268.7,2,17.31,6,16.08,6,0.03,6,1.15,6,0.02,6,0.805,2,0.394,2,2165.7,2,2314.5,2,7.749,2,25
  18HU20160430, AR07W,258,1,434046,12,2,20160521,1118,41.7767,-60.9068,4700,2279.1,3.285,34.9421,2,-999,9,251.6,2,267.5,2,15.85,6,16.11,6,0.02,6,1.16,6,0.05,2,0.818,2,0.39,2,2166.6,2,2311.2,2,7.747,2,25
  18HU20160430, AR07W,258,1,434047,13,2,20160521,1123,41.7767,-60.9068,4700,1999.9,3.5412,34.9471,2,-999,9,251.5,2,267.5,2,14.09,6,16.06,6,0.01,6,1.15,6,-999,9,0.981,2,0.421,2,2164.8,2,2308,2,7.742,2,25
  18HU20160430, AR07W,258,1,434048,14,2,20160521,1127,41.7767,-60.9068,4700,1720.8,3.7891,34.9613,2,-999,9,248.4,2,263.8,2,13.1,6,16.21,6,0.02,6,1.16,6,0.15,2,1.014,2,0.412,2,2164.8,2,2311.1,2,7.74,2,25
  18HU20160430, AR07W,258,1,434049,15,2,20160521,1131,41.7767,-60.9068,4700,1449.8,4.0606,34.9719,2,-999,9,245.8,2,260.2,2,12.25,6,16.23,6,0.02,6,1.16,6,0.22,6,1.216,2,0.691,2,2167.5,2,2309,2,7.735,2,25
  18HU20160430, AR07W,258,1,434050,16,2,20160521,1134,41.7767,-60.9068,4700,1198,4.3066,34.9814,2,-999,9,243.6,2,257.5,2,11.66,6,16.26,6,0.05,6,1.16,6,0.12,6,1.413,2,0.858,2,2171.2,2,2305.4,2,7.731,2,25
  18HU20160430, AR07W,258,1,434051,17,2,20160521,1138,41.7767,-60.9068,4700,960.4,4.735,35.0065,2,-999,9,235,2,247.9,2,11.61,6,16.57,6,0.02,6,1.17,6,-999,9,1.378,2,0.896,2,2174.7,2,2310.2,2,7.726,2,25
  18HU20160430, AR07W,258,1,434052,18,2,20160521,1141,41.7767,-60.9068,4700,729.8,5.4012,35.0362,2,-999,9,216.6,2,228.7,2,12.11,6,17.49,6,0.03,6,1.24,6,0.05,2,1.26,2,0.905,2,2180.6,2,2313.1,2,7.715,2,25
  18HU20160430, AR07W,258,1,434053,19,2,20160521,1145,41.7767,-60.9068,4700,514.1,7.2895,35.0966,2,-999,9,166.2,2,174.7,2,14.09,6,21.19,6,0.01,6,1.47,6,-999,9,0.827,2,0.646,2,2194.3,2,2320.2,2,7.687,2,25
  18HU20160430, AR07W,258,1,434054,20,2,20160521,1148,41.7767,-60.9068,4700,331.5,10.8057,35.3695,2,-999,9,129.9,2,137.2,3,11.65,6,20.68,6,0.03,6,1.4,6,-999,9,0.874,2,0.76,2,2194.3,2,2327.9,2,7.715,2,25
  18HU20160430, AR07W,258,1,434055,21,2,20160521,1150,41.7767,-60.9068,4700,195.8,13.8926,35.7365,2,-999,9,177.5,2,187.5,2,5.37,6,10.74,6,0.04,6,0.75,2,-999,9,1.348,2,1.47,2,2149.4,2,2345.7,2,7.848,2,25
  18HU20160430, AR07W,258,1,434056,22,2,20160521,1152,41.7767,-60.9068,4700,99.4,14.5621,35.7525,2,-999,9,219.6,2,231.7,2,2.18,6,5.19,6,0.03,6,0.42,6,-999,9,1.572,2,2.045,2,2114,2,2351.3,2,7.926,2,25
  18HU20160430, AR07W,258,1,434057,23,2,20160521,1153,41.7767,-60.9068,4700,50.2,17.3796,36.0908,2,-999,9,221.4,2,236.9,2,0.71,6,1.68,6,0.19,6,0.09,6,-999,9,1.42,2,1.928,2,2087,2,2367.8,2,8.006,2,25
  18HU20160430, AR07W,258,1,434058,24,2,20160521,1154,41.7767,-60.9068,4700,5,17.3918,36.0966,2,-999,9,222.2,2,236.9,2,0.82,6,1.65,6,0.18,6,0.07,6,0.59,2,1.411,2,1.735,2,2088,2,2372,2,8.008,2,25
  18HU20160430, AR07W,266,1,434064,1,2,20160522,249,42.0255,-61.0685,3986,4147,2.2207,34.8882,2,-999,9,253.9,2,272.2,2,26.14,6,15.91,6,0,6,1.17,6,0.01,6,0.911,2,0.608,2,2174.9,2,2322.5,2,7.736,2,25
  18HU20160430, AR07W,266,1,434065,2,2,20160522,252,42.0255,-61.0685,3986,4000.7,2.2186,34.8899,2,-999,9,255.6,2,273.6,2,24.42,6,15.5,6,0.01,6,1.16,6,0.04,6,0.956,2,0.696,2,2171.4,2,2318.1,2,7.739,2,25
  18HU20160430, AR07W,266,1,434066,3,2,20160522,257,42.0255,-61.0685,3986,3801,2.2389,34.8939,2,-999,9,258.6,2,278.6,2,21.48,6,15.05,6,0,6,1.12,6,0.39,6,1.186,2,0.813,2,2171.2,2,2316.3,2,7.741,2,25
  18HU20160430, AR07W,266,1,434067,4,2,20160522,301,42.0255,-61.0685,3986,3599.9,2.2816,34.8961,2,-999,9,258.5,2,275.8,2,21.44,6,15.09,6,0,6,1.13,6,-999,9,1.033,2,0.706,2,2170.2,2,2313.5,2,7.74,2,25
  18HU20160430, AR07W,266,1,434068,5,2,20160522,304,42.0255,-61.0685,3986,3419.6,2.3524,34.9007,2,-999,9,259.1,2,277.1,2,17.83,6,14.67,6,0.01,6,1.11,6,0.04,2,1.108,2,0.81,2,2164.4,2,2308.6,2,7.742,2,25
  18HU20160430, AR07W,266,1,434069,6,2,20160522,308,42.0255,-61.0685,3986,3220.4,2.4912,34.9073,2,-999,9,260.5,2,276.4,2,17.88,6,14.73,6,0.01,6,1.11,6,0.06,2,1.103,2,0.701,2,2165,2,2309.7,2,7.739,2,25
  18HU20160430, AR07W,266,1,434070,7,2,20160522,311,42.0255,-61.0685,3986,2999.5,2.6883,34.9162,2,-999,9,256.7,2,274.4,2,17.39,6,14.91,6,0,6,1.12,6,0.05,2,0.999,2,0.681,2,2165.1,2,2311.6,2,7.741,2,25
  18HU20160430, AR07W,266,1,434071,8,2,20160522,315,42.0255,-61.0685,3986,2770.6,2.8883,34.923,2,-999,9,255.7,2,272.4,2,16.3,6,15.02,6,0.02,6,1.12,6,0.1,6,0.99,2,0.607,2,2163,2,2309.5,2,7.738,2,25
  18HU20160430, AR07W,266,1,434072,9,2,20160522,319,42.0255,-61.0685,3986,2530,3.1158,34.9316,2,-999,9,253.8,2,270,2,15.97,6,15.38,6,0.05,6,1.12,6,0.13,6,0.9,2,0.493,2,2161.9,2,2309,2,7.744,2,25
  18HU20160430, AR07W,266,1,434073,10,2,20160522,323,42.0255,-61.0685,3986,2279.6,3.3134,34.938,2,-999,9,252.7,2,268.4,2,15,6,15.48,6,0.04,6,1.14,6,0.16,6,0.936,2,0.473,2,2158,2,2311.5,2,7.731,3,25
  18HU20160430, AR07W,266,1,434074,11,2,20160522,327,42.0255,-61.0685,3986,2020.8,3.5079,34.9439,2,-999,9,252,2,267.7,2,13.87,6,15.41,6,0.05,6,1.14,6,-999,9,0.989,2,0.445,2,2163.2,2,2308.7,2,7.744,2,25
  18HU20160430, AR07W,266,1,434075,12,2,20160522,331,42.0255,-61.0685,3986,1760.1,3.7276,34.9515,2,-999,9,250.6,2,266.1,2,12.66,6,15.42,6,0.01,6,1.14,6,0.06,2,1.17,2,0.59,2,2157.9,2,2306.2,2,7.736,2,25
  18HU20160430, AR07W,266,1,434076,13,2,20160522,335,42.0255,-61.0685,3986,1510,4.0253,34.9688,2,-999,9,247.5,2,262.4,2,11.94,6,15.61,6,0.03,6,1.15,6,0.19,6,1.297,2,0.825,2,2163.5,2,2308.7,2,7.734,2,25
  18HU20160430, AR07W,266,1,434077,14,2,20160522,339,42.0255,-61.0685,3986,1271.4,4.2583,34.9751,2,-999,9,246.3,2,260.6,2,11.37,6,15.52,6,0.01,6,1.15,6,0.2,2,1.474,2,0.94,2,2166.6,2,2304.5,2,7.722,2,25
  18HU20160430, AR07W,266,1,434078,15,2,20160522,343,42.0255,-61.0685,3986,1050.5,4.4988,34.983,2,-999,9,243.8,2,257.7,2,10.9,6,15.55,6,0.02,6,1.15,6,0.25,2,1.634,2,1.17,2,2162.1,2,2308.6,2,7.727,2,25
  18HU20160430, AR07W,266,1,434079,16,2,20160522,346,42.0255,-61.0685,3986,849.9,4.9869,35.0129,2,-999,9,231.3,2,244.4,2,11.22,6,16.11,6,0.03,6,1.2,6,0.27,6,1.531,2,1.087,2,2176.2,2,2311.3,2,7.719,2,25
  18HU20160430, AR07W,266,1,434080,17,2,20160522,349,42.0255,-61.0685,3986,649.9,5.7013,35.0331,2,-999,9,209.3,2,219.1,2,12.2,6,17.64,6,0.02,6,1.27,6,0.17,6,1.284,2,0.899,2,2173.4,2,2310.9,2,7.703,2,25
  18HU20160430, AR07W,266,1,434081,18,2,20160522,352,42.0255,-61.0685,3986,501,7.3571,35.1152,2,-999,9,170.7,2,178.7,2,13.32,6,19.74,6,0,6,1.42,6,0.17,2,0.891,2,0.711,2,2190.6,2,2316.5,2,7.689,2,25
  18HU20160430, AR07W,266,1,434082,19,2,20160522,355,42.0255,-61.0685,3986,330.1,11.1526,35.4146,2,-999,9,130.7,2,137.6,3,11.14,6,19.73,6,0.03,6,1.37,6,0.08,6,0.893,2,0.763,2,2190.8,2,2330.3,2,7.71,2,25
  18HU20160430, AR07W,266,1,434083,20,2,20160522,358,42.0255,-61.0685,3986,194.7,13.8579,35.6903,2,-999,9,193,2,204.9,2,4.09,6,8.55,6,0.03,6,0.64,6,0.12,6,1.438,2,1.672,2,2139.8,2,2343.5,2,7.873,2,25
  18HU20160430, AR07W,266,1,434084,21,2,20160522,359,42.0255,-61.0685,3986,99.9,15.538,35.9398,2,-999,9,202.2,2,215,2,2.32,6,5.6,6,0.05,6,0.42,6,0.19,6,1.447,3,1.557,3,2124.5,2,2360.6,2,7.925,2,25
  18HU20160430, AR07W,266,1,434085,22,2,20160522,401,42.0255,-61.0685,3986,51,17.7138,36.1842,2,-999,9,220.4,2,235.6,2,-999,9,1.79,6,0.22,6,0.09,6,0.06,6,1.405,2,1.81,2,2092.2,2,2376.6,2,7.997,2,25
  18HU20160430, AR07W,266,1,434086,23,2,20160522,402,42.0255,-61.0685,3986,10.5,17.8246,36.2127,2,-999,9,223.3,2,238.1,2,0.83,2,1.64,6,0.21,6,0.06,6,0.05,2,1.367,2,1.839,2,2090,2,2374.9,2,8.014,2,25
  18HU20160430, AR07W,266,1,434087,24,2,20160522,403,42.0255,-61.0685,3986,1.8,17.8261,36.2135,2,-999,9,223,2,238.4,2,0.27,2,1.64,6,0.21,6,0.06,6,0.2,6,1.385,2,1.788,2,2091.1,2,2376.3,2,8.013,2,25
  18HU20160430, AR07W,270,1,434093,1,2,20160522,1045,42.2535,-61.2507,3660,3809.8,2.2074,34.8906,2,-999,9,256,2,276.1,2,24.19,6,17.56,6,0.04,6,1.2,6,0.25,6,0.994,2,0.796,2,2175.8,2,2319.4,2,7.741,2,25
  18HU20160430, AR07W,270,1,434094,2,2,20160522,1047,42.2535,-61.2507,3660,3719.4,2.2478,34.8952,2,-999,9,260,2,278.8,2,20.36,6,15.64,6,0.03,6,1.13,6,0.19,6,1.177,2,0.798,2,2172.9,2,2311.8,2,7.737,2,25
  18HU20160430, AR07W,270,1,434095,3,2,20160522,1049,42.2535,-61.2507,3660,3598.2,2.2703,34.897,2,-999,9,260.5,2,278.4,2,19.5,6,15.46,6,0.02,6,1.13,6,0.42,2,1.199,2,0.912,2,2171.7,2,2311.2,2,7.738,2,25
  18HU20160430, AR07W,270,1,434096,4,2,20160522,1052,42.2535,-61.2507,3660,3468.4,2.3076,34.8992,2,-999,9,261.2,2,279.1,2,18.18,6,15.28,6,0.02,6,1.11,6,0.25,6,1.251,2,0.891,2,2170.2,2,2309.7,2,7.739,2,25
  18HU20160430, AR07W,270,1,434097,5,2,20160522,1054,42.2535,-61.2507,3660,3329.3,2.3683,34.9022,2,-999,9,261,2,264.2,2,12.4,3,16.51,3,0.01,6,1.17,6,0.27,6,1.22,2,0.598,2,2165.2,2,2310.5,2,7.737,2,25
  18HU20160430, AR07W,270,1,434098,6,2,20160522,1057,42.2535,-61.2507,3660,3168.9,2.5239,34.9082,2,-999,9,261.4,2,277.9,2,16.22,6,15.19,6,0.01,6,1.09,6,0.24,6,1.325,2,0.876,2,2168.7,2,2308.6,2,7.739,2,25
  18HU20160430, AR07W,270,1,434099,7,2,20160522,1059,42.2535,-61.2507,3660,2999.4,2.6714,34.9136,2,-999,9,259.4,2,275.7,2,15.95,6,15.45,6,0.03,6,1.11,6,0.26,6,1.222,2,0.782,2,2166.4,2,2308.2,2,7.741,2,25
  18HU20160430, AR07W,270,1,434100,8,2,20160522,1102,42.2535,-61.2507,3660,2809.2,2.8368,34.9198,2,-999,9,256.9,2,273.7,2,15.98,6,15.65,6,0.02,6,1.13,6,0.14,6,1.084,2,0.664,2,2166.1,2,2306.3,2,7.743,2,25
  18HU20160430, AR07W,270,1,434101,9,2,20160522,1105,42.2535,-61.2507,3660,2599.2,3.0529,34.9269,2,-999,9,255.2,2,271.3,2,15.49,6,16.01,6,0.03,6,1.13,6,0.2,6,1.027,2,0.644,2,2165.1,2,2307.1,2,7.742,2,25
  18HU20160430, AR07W,270,1,434102,10,2,20160522,1109,42.2535,-61.2507,3660,2380.3,3.2343,34.9321,2,-999,9,253.7,2,270.1,2,14.79,6,16.17,6,0.03,6,1.15,6,0.19,6,1.028,2,0.488,2,2162.7,2,2311.1,2,7.746,2,25
  18HU20160430, AR07W,270,1,434103,11,2,20160522,1112,42.2535,-61.2507,3660,2159.2,3.4095,34.9365,2,-999,9,253.3,2,269,2,13.66,6,16.01,6,0.03,6,1.16,6,0.27,6,1.073,2,0.554,2,2163.8,2,2311.5,2,7.742,2,25
  18HU20160430, AR07W,270,1,434104,12,2,20160522,1115,42.2535,-61.2507,3660,1939.4,3.6284,34.9466,2,-999,9,252,2,267.1,2,13.23,6,16.26,6,0.03,6,1.16,6,0.16,6,1.097,2,0.53,2,2163.9,2,2302.6,2,7.742,2,25
  18HU20160430, AR07W,270,1,434105,13,2,20160522,1119,42.2535,-61.2507,3660,1719.3,3.8252,34.9578,2,-999,9,249.5,2,264.1,2,12.5,6,16.33,6,0.02,6,1.17,6,0.2,6,1.109,2,0.606,2,2164.9,2,2308.7,2,7.736,2,25
  18HU20160430, AR07W,270,1,434106,14,2,20160522,1122,42.2535,-61.2507,3660,1508.4,3.968,34.9538,2,-999,9,250.3,2,264.5,6,11.66,6,16.09,6,0.03,6,1.16,6,0.2,6,1.413,2,0.888,2,2166.3,2,2309.2,2,7.729,2,25
  18HU20160430, AR07W,270,1,434107,15,2,20160522,1125,42.2535,-61.2507,3660,1309.5,4.2231,34.9726,2,-999,9,246.6,2,260.1,2,11.28,6,16.19,6,0.04,6,1.16,6,0.33,6,1.453,2,0.921,2,2167.4,2,2314,2,7.731,2,25
  18HU20160430, AR07W,270,1,434108,16,2,20160522,1128,42.2535,-61.2507,3660,1110.3,4.4823,34.9842,2,-999,9,244,2,256.9,2,11.03,6,16.44,6,0.04,6,1.18,6,0.31,6,1.556,2,1.114,2,2170.5,2,2309.7,2,7.73,2,25
  18HU20160430, AR07W,270,1,434109,17,2,20160522,1131,42.2535,-61.2507,3660,910.2,4.912,35.0128,2,-999,9,234,2,246.3,2,11.12,6,16.64,6,0.03,6,1.18,6,0.26,6,1.5,2,1.094,2,2172.4,2,2312.5,2,7.722,2,25
