"","NMDS1","NMDS2","Epi0","Epi4","Epi7","Epi16","Epi21","Epi31","Epi92","Epi183","Meso0","Meso4","Meso7","Meso16","Meso21","Meso31","Meso92","Meso183","Bathy0","Bathy4","Bathy7","Bathy16","Bathy21","Bathy31","Bathy92","Bathy183"
"489",0.576821842307521,0.994996520736168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"490",0.396102930220613,-2.05147719001271,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"491",-0.224025613717588,-1.43861293627405,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"492",-0.300796058723891,-1.3118615939448,1,-1,0.431164938071178,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"493",-1.1778012441003,0.563027193510575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"494",-1.51625406867853,-0.0121113068303797,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",0.396842183752935,-2.05018374242068,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"496",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"497",-1.10647981282102,-0.396593256303923,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"498",-1.15622784778317,-0.196708696974961,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"500",-1.63130575879955,-0.0359838784583268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",-1.09217572835208,1.0203748491834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"502",-0.11631062376576,-1.79131978037038,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"503",-0.916421589891774,-0.620457292509929,1,-1,-1,-1,0.793888407926316,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"504",-1.18635316354466,1.15573644857935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"505",0.411589420524424,-2.02438098726672,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"506",0.212492449160938,-0.450105506244386,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-0.631363763022886,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"507",-0.160393034548089,0.130220321832559,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,0.560373055487197,1,-1,-1,-1,-0.719332866349305,-1,-1,-1
"508",-0.87343004313415,-0.855331364696086,1,-1,-1,-1,-1,-0.357295631222593,-1,-0.107212588131555,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"509",-0.353503407017655,-1.20229684652792,1,-0.532358235835889,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"510",-1.16198410255606,0.621371632884605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"511",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"513",0.404125055745889,-2.03744114082258,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"514",-0.881502686904857,-1.40775852422958,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"516",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"517",-1.24735252004832,-0.447483776376183,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"518",-0.881502686904857,-1.40775852422958,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",0.431462392866487,-1.98960990116637,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"520",-0.444738063366128,-1.22379285096293,1,-0.790933777508871,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"521",-0.32960375537313,-1.68616959274168,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"522",-0.48144089976629,-1.60780005846305,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"523",-0.417503654390585,-1.03410976900826,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"524",-0.596573305685577,1.15625917955599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"525",1.20288731189436,-0.749596834788157,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-0.92273204063332,-1,-1,-1,-1,-1,-1
"526",-1.08366806758364,-0.272323367250657,1,-1,-1,0.365557745138873,0.509559378878169,0.0733571494551268,0.732416864341,-0.84627124365585,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1
"527",0.406901816647116,-2.03258273359921,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"528",1.09285476849535,-0.589057414690016,0,0,0,0,0,0,0,0,1,-1,-0.455057344238416,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"529",-0.575468944498954,-1.58626457221676,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"530",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"531",-0.363117921935609,-1.14751340934293,1,-0.425424924597226,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"532",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"533",-1.04654150386245,-0.338865467274218,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",-1.1736827606913,0.56846708899508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"535",0.404638039048507,-2.03654359080962,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"536",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",-0.199837858331397,-0.935647040033101,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"538",-1.01665532293838,-0.526854529333597,1,-1,-1,-1,-0.00216926906933297,0.645898601131569,-1,-0.741356219587598,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"539",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542",-0.867007037248551,0.00821434984717806,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"543",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"544",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"545",-0.0490142232977664,-1.82303612705918,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"546",0.593388431523534,0.936673154874301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"547",0.409227600725589,-2.02851338569033,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"548",0.405775926614297,-2.03455266635999,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"549",0.418635622193309,-2.01205247995074,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"550",0.402818495880965,-2.03972718564651,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"551",-1.06437091789389,-0.249094561235618,0,0,0,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-0.117505673930624,1,-1,-1,-1,-1,-1,-1,-1
"552",-1.04448243728239,-0.499161699393033,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"553",-0.414939618696054,-1.26822859477448,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"554",1.71566260254555,0.306004018867267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"555",-0.400246580340739,0.469738113426859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-0.198692205353665,-1,-1
"556",1.48282441365794,-0.219385682846911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557",-0.579984272285993,1.15724297802675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"558",0.406034740868426,-2.03409982757174,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"559",-1.18928135750194,-0.2967885329491,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"561",0.410562393666165,-2.0261779423825,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"562",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"563",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564",0.40751469454223,-2.0315104013032,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"565",-1.13113169814412,0.773954549869256,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"566",0.402660117886712,-2.04000429441412,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"567",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"568",-1.1129730857898,-0.58245727327612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"569",-1.01557729671936,-0.480894730780241,1,-1,-1,1,1,0.156867863799334,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"572",-1.05629643690591,-0.369879573458835,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",0.786133957747362,0.866045322597985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"574",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"575",-0.825481142081697,-0.779104685582591,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"576",-0.656574435890183,0.927222461771924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"577",-0.532475879208894,-1.00650245753487,1,-0.193721096172738,-1,-0.705583786964763,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"578",-0.178936186174024,-1.74510350062924,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"579",0.412325555635872,-2.02309299587313,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"580",-1.04998132108215,0.959728661039267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"581",0.327062950158439,1.22490916270971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"582",-0.929665444581293,-0.689562299452198,1,-1,-1,-1,-0.011281625873934,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",-0.870667555497319,1.15036662752197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"584",0.400992177425007,-2.04292263498271,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"585",0.395969859598646,-2.05171001930338,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"586",-0.329676963529205,-1.66811632205531,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"587",-0.679396808727099,-0.704643682711765,0,0,1,0,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"588",1.77412349627905,0.172210896346272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"589",0.561696466057128,0.970972409904923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"590",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591",-1.44285866430161,0.468735580376919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"592",0.581516910430119,0.731120893314321,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
"593",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"594",1.13947284503161,0.731326789310011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"595",0.42198837682784,-2.00618627543619,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"596",-1.18960510643991,0.636961377672337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"597",0.397098627524956,-2.04973505118701,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"598",-1.36376652305883,0.680568736162797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"599",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"601",0.0832109170469886,0.608124522279594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"602",-0.834406477699093,-0.674033149914331,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"603",0.286677683541763,0.491679406618955,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"604",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606",0.411834559209798,-2.02395207617134,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"607",0.403393125997611,-2.03872177423055,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"608",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",0.398690022916633,-2.04695063900994,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"610",0.397970787019351,-2.04820906240431,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"611",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"612",0.403656602138947,-2.03826077869158,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"613",-0.871172271482824,-0.808267812777927,0,0,0,1,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"614",-0.208293331966242,-1.74777705736485,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"615",-1.36300654575661,-0.318849284042667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"616",0.390124868172096,-2.0619368085652,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"617",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"618",-1.40826089055184,0.0102966636865869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"620",0.70912007988885,0.906068600681179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"621",1.19593811271082,-0.760186357911912,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-0.887828829461359,-1,-1,-1,-1,-1,-1
"622",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"623",-0.689642800277866,0.0960115811382516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1
"624",-1.40826089055184,0.0102966636865869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",0.402666075091975,-2.039993871288,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"626",-0.501704017316924,-0.857128339989409,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"627",-0.734881856448219,1.14805690896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"628",0.398345962336468,-2.04755263049117,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"629",0.450688184688688,-1.95597116553636,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"630",-1.22585860099832,-0.26883876284799,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",-1.51388017201018,-0.011618736767368,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",-1.47197706580537,-0.00292408045023384,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",-0.995324655990177,1.15248704830174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"634",-1.18635316354466,1.15573644857935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"635",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",0.412458459406995,-2.02286045851589,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"637",-1.23122791848376,0.784740453532007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"638",-0.734881856448219,1.14805690896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"639",-0.49411620321111,1.16233531059414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"640",0.397595884198475,-2.04886501753974,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"641",-0.638022284799325,-1.50795365181294,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"642",-0.67118855650609,-1.01694281946008,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"643",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"644",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645",-1.03615263086799,0.519899168128153,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"646",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"648",0.398269593988881,-2.04768624967725,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"649",-0.104947020216571,1.01080933435172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"650",-0.53622881905114,0.549684288720187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1
"651",-1.63130575879955,-0.0359838784583268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",0.396318208439821,-2.05110052479289,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"653",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"654",-0.532344313350554,-1.10949347246898,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"655",-1.63130575879955,-0.0359838784583268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656",-1.63130575879955,-0.0359838784583268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657",-1.5052610847585,-0.00983032516240398,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658",0.400675128545939,-2.04347736497892,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"659",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"661",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"662",-0.734881856448219,1.14805690896827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"663",-1.63130575879955,-0.0359838784583268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",1.71566260254555,0.306004018867267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"665",0.424154457206741,-2.00239635583792,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"666",-0.856513368033087,-0.53232435724111,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
"667",0.425049728411263,-2.00082992925614,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"668",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",0.35259831219272,-2.12759578934316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
"670",0.402948407015214,-2.03949988440759,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
"671",0.414822367289639,-2.01872440664072,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
